Fecha;Producto;Cantidad;Precio Unitario;Vendedor;Residencia;Ruta;Edad;Años_Experiencia;Horas_en_venta
23/3/2018;Producto 0007;11;3541;Vendedor 005;Limón;Heredia;40;18;1,533333333
23/3/2018;Producto 0010;230;1381;Vendedor 005;Cartago;Guanacaste;34;14;2,866666667
23/3/2018;Producto 0004;101;3107;Vendedor 003;San José;Heredia;39;8;5,066666667
23/3/2018;Producto 0016;96;2128;Vendedor 002;Limón;Alajuela;52;32;0,45
23/3/2018;Producto 0001;228;4590;Vendedor 003;Limón;Puntarenas;36;12;4,083333333
23/3/2018;Producto 0015;116;3252;Vendedor 001;Guanacaste;Heredia;52;31;1,25
23/3/2018;Producto 0007;144;3541;Vendedor 003;San José;Heredia;46;15;0,233333333
23/3/2018;Producto 0016;2;2128;Vendedor 001;Heredia;Puntarenas;48;24;4,316666667
23/3/2018;Producto 0003;152;4702;Vendedor 003;Puntarenas;Limón;64;35;1,133333333
23/3/2018;Producto 0010;16;1381;Vendedor 003;San José;Puntarenas;49;8;1,516666667
23/3/2018;Producto 0012;47;1781;Vendedor 001;Heredia;Alajuela;70;33;1,883333333
23/3/2018;Producto 0009;14;2913;Vendedor 001;Guanacaste;Cartago;36;4;1,833333333
23/3/2018;Producto 0013;157;1143;Vendedor 004;Guanacaste;San José;49;22;6,65
23/3/2018;Producto 0014;39;4655;Vendedor 003;Guanacaste;Guanacaste;70;35;0,233333333
23/3/2018;Producto 0005;78;4521;Vendedor 002;Heredia;Guanacaste;64;26;3,316666667
23/3/2018;Producto 0001;22;4590;Vendedor 005;San José;Cartago;50;23;3,083333333
23/3/2018;Producto 0014;91;4655;Vendedor 002;Alajuela;Puntarenas;58;19;0,4
23/3/2018;Producto 0002;181;1452;Vendedor 004;Limón;Alajuela;54;17;6,483333333
23/3/2018;Producto 0010;24;1381;Vendedor 004;Guanacaste;Limón;63;26;6,383333333
23/3/2018;Producto 0006;158;1839;Vendedor 003;Guanacaste;Heredia;59;22;0,35
23/3/2018;Producto 0016;71;2128;Vendedor 001;Cartago;Puntarenas;35;8;2,7
23/3/2018;Producto 0014;16;4655;Vendedor 003;Cartago;Heredia;55;34;0,516666667
23/3/2018;Producto 0005;69;4521;Vendedor 004;San José;Heredia;47;14;4,3
23/3/2018;Producto 0019;102;3664;Vendedor 004;Heredia;Cartago;39;18;6,783333333
23/3/2018;Producto 0016;55;2128;Vendedor 002;Heredia;San José;49;14;3,183333333
23/3/2018;Producto 0015;160;3252;Vendedor 003;Cartago;Cartago;46;8;6,583333333
23/3/2018;Producto 0016;206;2128;Vendedor 004;San José;Alajuela;53;17;2,083333333
23/3/2018;Producto 0001;244;4590;Vendedor 005;Limón;Limón;37;1;1
23/3/2018;Producto 0008;73;3596;Vendedor 003;Puntarenas;San José;26;3;5,3
23/3/2018;Producto 0007;109;3541;Vendedor 004;Guanacaste;Cartago;73;34;6,25
23/3/2018;Producto 0015;129;3252;Vendedor 002;Puntarenas;Guanacaste;66;27;2,333333333
23/3/2018;Producto 0007;40;3541;Vendedor 004;Heredia;Limón;29;10;3,266666667
23/3/2018;Producto 0003;93;4702;Vendedor 005;San José;Limón;45;10;1,983333333
23/3/2018;Producto 0019;66;3664;Vendedor 002;Heredia;San José;32;4;1,95
23/3/2018;Producto 0006;71;1839;Vendedor 005;Heredia;Heredia;50;20;3,966666667
23/3/2018;Producto 0005;141;4521;Vendedor 002;San José;Guanacaste;61;29;2,216666667
23/3/2018;Producto 0001;15;4590;Vendedor 002;San José;Limón;36;2;6,5
23/3/2018;Producto 0002;157;1452;Vendedor 001;San José;Heredia;47;29;2,783333333
23/3/2018;Producto 0009;35;2913;Vendedor 004;Cartago;Limón;53;13;5,95
23/3/2018;Producto 0016;75;2128;Vendedor 004;Cartago;Guanacaste;36;10;0,783333333
23/3/2018;Producto 0004;138;3107;Vendedor 002;Alajuela;Alajuela;56;22;3
23/3/2018;Producto 0006;120;1839;Vendedor 002;Guanacaste;Alajuela;33;1;0,5
23/3/2018;Producto 0003;78;4702;Vendedor 002;Alajuela;Cartago;56;28;5,9
23/3/2018;Producto 0014;102;4655;Vendedor 005;Cartago;Heredia;35;8;6,383333333
23/3/2018;Producto 0018;82;1577;Vendedor 004;Cartago;Puntarenas;67;28;4,533333333
23/3/2018;Producto 0012;201;1781;Vendedor 005;Cartago;Limón;46;10;2,166666667
23/3/2018;Producto 0016;2;2128;Vendedor 005;Heredia;San José;35;12;5,783333333
23/3/2018;Producto 0004;129;3107;Vendedor 005;Heredia;Heredia;58;26;1,866666667
23/3/2018;Producto 0006;58;1839;Vendedor 002;Guanacaste;Alajuela;31;9;1,7
23/3/2018;Producto 0012;202;1781;Vendedor 001;Cartago;Guanacaste;58;34;2,95
23/3/2018;Producto 0012;223;1781;Vendedor 002;San José;Heredia;36;2;1,666666667
23/3/2018;Producto 0011;233;2463;Vendedor 003;Alajuela;Alajuela;43;6;4,9
23/3/2018;Producto 0005;76;4521;Vendedor 004;Guanacaste;Puntarenas;61;37;1,3
23/3/2018;Producto 0004;37;3107;Vendedor 003;Alajuela;Guanacaste;62;34;6,15
23/3/2018;Producto 0005;229;4521;Vendedor 004;San José;San José;57;38;5,283333333
23/3/2018;Producto 0003;73;4702;Vendedor 001;Cartago;Limón;41;22;3,25
23/3/2018;Producto 0008;158;3596;Vendedor 002;Limón;Heredia;47;21;2,45
23/3/2018;Producto 0020;154;4734;Vendedor 004;Puntarenas;San José;42;5;0,3
23/3/2018;Producto 0011;109;2463;Vendedor 003;Limón;Cartago;51;30;4,933333333
23/3/2018;Producto 0005;154;4521;Vendedor 002;Alajuela;Cartago;56;37;2,733333333
23/3/2018;Producto 0001;83;4590;Vendedor 003;Alajuela;Guanacaste;46;13;4,3
23/3/2018;Producto 0015;124;3252;Vendedor 002;Guanacaste;Limón;63;27;4,716666667
23/3/2018;Producto 0014;69;4655;Vendedor 002;Cartago;San José;29;7;2,433333333
23/3/2018;Producto 0008;158;3596;Vendedor 003;Cartago;Guanacaste;57;26;4,933333333
23/3/2018;Producto 0020;43;4734;Vendedor 005;Guanacaste;Puntarenas;59;33;2,133333333
23/3/2018;Producto 0016;211;2128;Vendedor 003;Puntarenas;Cartago;44;5;5,416666667
23/3/2018;Producto 0020;112;4734;Vendedor 003;Alajuela;Cartago;58;34;4,933333333
23/3/2018;Producto 0006;130;1839;Vendedor 005;Puntarenas;Limón;36;14;2,783333333
23/3/2018;Producto 0017;64;4254;Vendedor 003;Heredia;San José;61;29;5,55
23/3/2018;Producto 0017;54;4254;Vendedor 001;Cartago;Heredia;41;4;2,833333333
23/3/2018;Producto 0005;146;4521;Vendedor 001;Alajuela;Puntarenas;28;3;4,183333333
23/3/2018;Producto 0003;65;4702;Vendedor 004;San José;Limón;33;14;6,75
24/3/2018;Producto 0015;81;3252;Vendedor 003;Alajuela;Guanacaste;37;6;2,666666667
24/3/2018;Producto 0005;21;4521;Vendedor 002;Cartago;Cartago;48;7;0,55
24/3/2018;Producto 0001;116;4590;Vendedor 001;Limón;Alajuela;71;35;0,933333333
24/3/2018;Producto 0011;217;2463;Vendedor 003;Heredia;Heredia;53;17;5,233333333
24/3/2018;Producto 0017;217;4254;Vendedor 003;Limón;Puntarenas;40;11;4,683333333
24/3/2018;Producto 0008;159;3596;Vendedor 003;Heredia;Heredia;31;6;6,866666667
24/3/2018;Producto 0019;214;3664;Vendedor 005;Puntarenas;Guanacaste;36;15;0,75
24/3/2018;Producto 0005;114;4521;Vendedor 003;Cartago;Guanacaste;66;35;1,5
24/3/2018;Producto 0008;188;3596;Vendedor 002;Heredia;Heredia;27;6;2,583333333
24/3/2018;Producto 0016;69;2128;Vendedor 005;Puntarenas;San José;30;3;1,55
24/3/2018;Producto 0001;197;4590;Vendedor 003;Alajuela;Guanacaste;62;24;5,5
24/3/2018;Producto 0014;115;4655;Vendedor 005;Cartago;Cartago;43;7;1,566666667
24/3/2018;Producto 0014;92;4655;Vendedor 001;Puntarenas;Guanacaste;53;21;2,3
24/3/2018;Producto 0020;182;4734;Vendedor 003;Limón;San José;63;24;3,816666667
24/3/2018;Producto 0010;118;1381;Vendedor 004;San José;Cartago;45;8;2,566666667
24/3/2018;Producto 0006;71;1839;Vendedor 005;Puntarenas;Puntarenas;30;11;4,016666667
24/3/2018;Producto 0016;175;2128;Vendedor 001;Guanacaste;Heredia;56;36;1,266666667
24/3/2018;Producto 0015;24;3252;Vendedor 002;Cartago;Limón;35;10;2,8
24/3/2018;Producto 0008;250;3596;Vendedor 004;Alajuela;Guanacaste;39;12;5,033333333
24/3/2018;Producto 0019;37;3664;Vendedor 004;Puntarenas;Limón;69;29;5,483333333
24/3/2018;Producto 0004;177;3107;Vendedor 003;Heredia;Cartago;40;21;3,3
24/3/2018;Producto 0002;172;1452;Vendedor 003;Guanacaste;San José;57;30;6,416666667
24/3/2018;Producto 0011;192;2463;Vendedor 003;Guanacaste;Alajuela;34;5;3,433333333
24/3/2018;Producto 0005;26;4521;Vendedor 004;Heredia;Cartago;39;7;6,1
24/3/2018;Producto 0016;6;2128;Vendedor 003;Heredia;Alajuela;44;7;6,533333333
24/3/2018;Producto 0014;116;4655;Vendedor 003;Heredia;Heredia;38;13;4,033333333
24/3/2018;Producto 0019;134;3664;Vendedor 001;Puntarenas;Puntarenas;44;10;2,466666667
24/3/2018;Producto 0001;104;4590;Vendedor 004;Alajuela;Guanacaste;49;22;4,5
24/3/2018;Producto 0019;125;3664;Vendedor 004;Cartago;Puntarenas;25;7;5,45
24/3/2018;Producto 0005;137;4521;Vendedor 004;Limón;Cartago;40;12;5
24/3/2018;Producto 0017;144;4254;Vendedor 001;Limón;Cartago;66;37;1,65
24/3/2018;Producto 0017;165;4254;Vendedor 002;Guanacaste;Alajuela;52;23;5,7
24/3/2018;Producto 0011;168;2463;Vendedor 002;San José;San José;32;13;1,6
24/3/2018;Producto 0011;183;2463;Vendedor 001;Limón;Limón;47;18;3,616666667
24/3/2018;Producto 0013;173;1143;Vendedor 004;Limón;Guanacaste;53;17;6,15
24/3/2018;Producto 0011;132;2463;Vendedor 001;Cartago;Cartago;38;18;2,2
24/3/2018;Producto 0013;5;1143;Vendedor 002;Puntarenas;Puntarenas;36;6;6,433333333
24/3/2018;Producto 0017;52;4254;Vendedor 001;San José;Alajuela;51;18;1,433333333
24/3/2018;Producto 0018;10;1577;Vendedor 002;Puntarenas;Heredia;64;23;0,25
24/3/2018;Producto 0007;158;3541;Vendedor 003;San José;Heredia;22;3;6,416666667
24/3/2018;Producto 0001;135;4590;Vendedor 003;Guanacaste;Heredia;36;11;1,433333333
24/3/2018;Producto 0003;39;4702;Vendedor 001;San José;San José;37;9;5,25
24/3/2018;Producto 0002;5;1452;Vendedor 001;Heredia;San José;65;30;5,2
24/3/2018;Producto 0002;224;1452;Vendedor 002;San José;Alajuela;58;21;0,95
24/3/2018;Producto 0006;75;1839;Vendedor 001;Puntarenas;Limón;36;15;3,933333333
24/3/2018;Producto 0020;209;4734;Vendedor 005;Cartago;San José;54;30;3,016666667
24/3/2018;Producto 0005;122;4521;Vendedor 005;Cartago;Heredia;65;29;2,916666667
24/3/2018;Producto 0013;139;1143;Vendedor 005;Guanacaste;Heredia;44;9;1,9
24/3/2018;Producto 0005;174;4521;Vendedor 002;San José;Limón;38;15;3,466666667
24/3/2018;Producto 0017;115;4254;Vendedor 003;Limón;Limón;22;1;4,55
24/3/2018;Producto 0016;6;2128;Vendedor 002;Heredia;Puntarenas;45;20;0,733333333
24/3/2018;Producto 0017;32;4254;Vendedor 002;Limón;Alajuela;43;9;1,566666667
24/3/2018;Producto 0002;114;1452;Vendedor 003;Guanacaste;Alajuela;40;9;5,6
24/3/2018;Producto 0004;73;3107;Vendedor 001;San José;Puntarenas;45;5;6,25
24/3/2018;Producto 0011;40;2463;Vendedor 004;Heredia;Alajuela;31;4;2,983333333
24/3/2018;Producto 0001;102;4590;Vendedor 003;Puntarenas;Guanacaste;44;17;6,9
24/3/2018;Producto 0015;131;3252;Vendedor 005;Alajuela;Guanacaste;70;36;0,733333333
24/3/2018;Producto 0014;122;4655;Vendedor 004;Puntarenas;Limón;29;2;6,466666667
24/3/2018;Producto 0006;92;1839;Vendedor 003;Puntarenas;Alajuela;33;8;1,283333333
24/3/2018;Producto 0004;141;3107;Vendedor 004;Guanacaste;Guanacaste;73;35;5,416666667
24/3/2018;Producto 0003;147;4702;Vendedor 004;San José;Cartago;41;3;0,866666667
24/3/2018;Producto 0013;74;1143;Vendedor 004;Cartago;Limón;73;38;5,033333333
24/3/2018;Producto 0017;77;4254;Vendedor 001;San José;Guanacaste;54;26;5,5
24/3/2018;Producto 0007;128;3541;Vendedor 004;Puntarenas;Alajuela;42;10;3,8
24/3/2018;Producto 0012;218;1781;Vendedor 003;San José;Puntarenas;66;25;2,416666667
24/3/2018;Producto 0011;57;2463;Vendedor 002;Cartago;Limón;62;22;4
24/3/2018;Producto 0018;97;1577;Vendedor 003;Alajuela;Alajuela;74;37;1,633333333
24/3/2018;Producto 0007;4;3541;Vendedor 004;Heredia;Heredia;56;28;3,233333333
24/3/2018;Producto 0013;113;1143;Vendedor 001;Cartago;Limón;69;30;2,833333333
24/3/2018;Producto 0018;47;1577;Vendedor 001;Guanacaste;Cartago;55;26;5,566666667
24/3/2018;Producto 0005;171;4521;Vendedor 004;San José;San José;55;37;6,233333333
24/3/2018;Producto 0002;221;1452;Vendedor 002;Guanacaste;Puntarenas;47;10;2,75
24/3/2018;Producto 0018;74;1577;Vendedor 002;Limón;Heredia;52;33;3,983333333
24/3/2018;Producto 0008;136;3596;Vendedor 001;Limón;San José;35;15;1,833333333
24/3/2018;Producto 0005;142;4521;Vendedor 004;Limón;Cartago;34;5;1,166666667
24/3/2018;Producto 0013;116;1143;Vendedor 001;Cartago;Alajuela;22;3;3,983333333
24/3/2018;Producto 0007;230;3541;Vendedor 004;San José;Puntarenas;56;28;2,483333333
24/3/2018;Producto 0015;165;3252;Vendedor 001;Limón;Limón;57;22;6,883333333
24/3/2018;Producto 0014;8;4655;Vendedor 005;Cartago;Puntarenas;36;2;3,866666667
24/3/2018;Producto 0009;79;2913;Vendedor 002;Limón;Alajuela;41;8;5,15
24/3/2018;Producto 0008;15;3596;Vendedor 001;Limón;Alajuela;53;16;3,116666667
24/3/2018;Producto 0001;118;4590;Vendedor 003;Heredia;Puntarenas;61;34;4,166666667
24/3/2018;Producto 0014;29;4655;Vendedor 003;San José;Guanacaste;52;15;5,816666667
24/3/2018;Producto 0004;192;3107;Vendedor 001;Alajuela;Limón;54;17;4,833333333
24/3/2018;Producto 0010;135;1381;Vendedor 003;Puntarenas;Heredia;65;30;1
24/3/2018;Producto 0017;8;4254;Vendedor 005;Puntarenas;San José;45;15;5,25
24/3/2018;Producto 0011;233;2463;Vendedor 004;Cartago;Guanacaste;39;17;3,333333333
24/3/2018;Producto 0016;169;2128;Vendedor 005;Puntarenas;Guanacaste;64;38;3,45
24/3/2018;Producto 0011;21;2463;Vendedor 005;Cartago;Limón;37;1;6,216666667
24/3/2018;Producto 0017;173;4254;Vendedor 005;Limón;Heredia;51;30;2,666666667
24/3/2018;Producto 0017;200;4254;Vendedor 004;Puntarenas;Alajuela;42;6;5,833333333
24/3/2018;Producto 0016;171;2128;Vendedor 005;San José;Limón;58;34;5,566666667
24/3/2018;Producto 0010;187;1381;Vendedor 003;Heredia;Limón;39;3;6,266666667
24/3/2018;Producto 0011;100;2463;Vendedor 004;Limón;Alajuela;60;35;2,233333333
24/3/2018;Producto 0007;242;3541;Vendedor 001;Puntarenas;Heredia;21;2;2,15
24/3/2018;Producto 0018;132;1577;Vendedor 005;Alajuela;San José;53;31;2,3
24/3/2018;Producto 0003;151;4702;Vendedor 005;Puntarenas;Heredia;55;16;4,2
24/3/2018;Producto 0013;65;1143;Vendedor 002;Heredia;Limón;61;26;2,2
24/3/2018;Producto 0019;66;3664;Vendedor 005;Guanacaste;San José;58;21;6,883333333
24/3/2018;Producto 0003;235;4702;Vendedor 004;Cartago;Cartago;25;3;1,583333333
24/3/2018;Producto 0014;239;4655;Vendedor 005;Puntarenas;Guanacaste;41;8;5,15
25/3/2018;Producto 0003;152;4702;Vendedor 003;Guanacaste;Limón;49;9;4,2
25/3/2018;Producto 0006;165;1839;Vendedor 003;Heredia;San José;55;20;2,966666667
25/3/2018;Producto 0012;72;1781;Vendedor 001;Alajuela;Heredia;44;6;5,716666667
25/3/2018;Producto 0017;219;4254;Vendedor 001;Limón;Cartago;31;9;4,7
25/3/2018;Producto 0019;78;3664;Vendedor 001;Guanacaste;Puntarenas;41;15;0,8
25/3/2018;Producto 0002;145;1452;Vendedor 004;Puntarenas;Guanacaste;54;19;5,533333333
25/3/2018;Producto 0008;33;3596;Vendedor 001;Cartago;Limón;45;4;1,183333333
25/3/2018;Producto 0010;37;1381;Vendedor 004;Limón;Puntarenas;58;36;4,416666667
25/3/2018;Producto 0016;102;2128;Vendedor 002;Cartago;Limón;65;31;0,833333333
25/3/2018;Producto 0013;135;1143;Vendedor 002;Guanacaste;Heredia;54;23;0,633333333
25/3/2018;Producto 0010;206;1381;Vendedor 005;Puntarenas;Guanacaste;57;34;6,233333333
25/3/2018;Producto 0004;234;3107;Vendedor 001;Guanacaste;Puntarenas;54;13;2,7
25/3/2018;Producto 0010;91;1381;Vendedor 005;Cartago;Alajuela;51;32;2,283333333
25/3/2018;Producto 0003;187;4702;Vendedor 002;Cartago;Limón;43;10;4,933333333
25/3/2018;Producto 0018;228;1577;Vendedor 003;Cartago;Heredia;42;13;2,55
25/3/2018;Producto 0008;207;3596;Vendedor 004;Cartago;Guanacaste;31;2;4,083333333
25/3/2018;Producto 0013;103;1143;Vendedor 004;Puntarenas;San José;65;24;0,966666667
25/3/2018;Producto 0005;195;4521;Vendedor 004;Guanacaste;Puntarenas;65;33;1,65
25/3/2018;Producto 0013;77;1143;Vendedor 002;Alajuela;Guanacaste;59;33;6,916666667
25/3/2018;Producto 0009;35;2913;Vendedor 005;Heredia;Alajuela;69;34;4,733333333
25/3/2018;Producto 0012;96;1781;Vendedor 005;Puntarenas;San José;43;8;6,583333333
25/3/2018;Producto 0018;177;1577;Vendedor 004;Guanacaste;San José;58;23;2,716666667
25/3/2018;Producto 0012;81;1781;Vendedor 003;Limón;Limón;62;22;4,65
25/3/2018;Producto 0008;167;3596;Vendedor 005;Limón;Heredia;44;9;5,983333333
25/3/2018;Producto 0004;126;3107;Vendedor 002;Cartago;San José;70;30;2,783333333
25/3/2018;Producto 0013;143;1143;Vendedor 005;Alajuela;Guanacaste;30;9;6,066666667
25/3/2018;Producto 0002;121;1452;Vendedor 001;Heredia;Limón;42;18;6,416666667
25/3/2018;Producto 0006;42;1839;Vendedor 004;Cartago;Limón;39;12;6,483333333
25/3/2018;Producto 0019;93;3664;Vendedor 001;Heredia;Limón;46;7;5,183333333
25/3/2018;Producto 0001;142;4590;Vendedor 001;Cartago;Guanacaste;62;24;2,583333333
25/3/2018;Producto 0001;201;4590;Vendedor 003;Cartago;Alajuela;46;6;5,116666667
25/3/2018;Producto 0017;11;4254;Vendedor 005;Puntarenas;Limón;31;10;4,933333333
25/3/2018;Producto 0013;169;1143;Vendedor 001;Heredia;Guanacaste;36;13;6,15
25/3/2018;Producto 0015;85;3252;Vendedor 005;Puntarenas;Alajuela;47;11;0,55
25/3/2018;Producto 0012;173;1781;Vendedor 002;Puntarenas;Heredia;25;7;1,666666667
25/3/2018;Producto 0003;38;4702;Vendedor 003;Cartago;Cartago;37;6;3,683333333
25/3/2018;Producto 0004;10;3107;Vendedor 001;Heredia;Alajuela;62;35;1,233333333
25/3/2018;Producto 0016;83;2128;Vendedor 001;Puntarenas;Guanacaste;34;6;4,216666667
25/3/2018;Producto 0003;146;4702;Vendedor 001;Cartago;Puntarenas;24;1;4,066666667
25/3/2018;Producto 0003;81;4702;Vendedor 002;Limón;San José;44;25;0,933333333
25/3/2018;Producto 0002;125;1452;Vendedor 004;Guanacaste;Cartago;33;12;5,2
25/3/2018;Producto 0003;113;4702;Vendedor 001;Cartago;Cartago;47;11;2,433333333
25/3/2018;Producto 0020;106;4734;Vendedor 005;San José;Guanacaste;29;1;3,166666667
25/3/2018;Producto 0015;27;3252;Vendedor 002;Heredia;Cartago;54;28;2,1
25/3/2018;Producto 0013;147;1143;Vendedor 002;San José;Alajuela;54;18;0,616666667
25/3/2018;Producto 0013;64;1143;Vendedor 002;Alajuela;Heredia;53;21;6,283333333
25/3/2018;Producto 0002;81;1452;Vendedor 005;San José;Cartago;41;11;2,033333333
25/3/2018;Producto 0018;107;1577;Vendedor 001;Alajuela;Limón;60;29;5,616666667
25/3/2018;Producto 0007;90;3541;Vendedor 002;San José;Puntarenas;62;38;5,216666667
25/3/2018;Producto 0015;134;3252;Vendedor 003;Cartago;San José;46;9;3,966666667
25/3/2018;Producto 0013;162;1143;Vendedor 001;Guanacaste;Guanacaste;55;26;2,25
25/3/2018;Producto 0013;210;1143;Vendedor 003;Limón;Cartago;45;17;0,566666667
25/3/2018;Producto 0005;144;4521;Vendedor 002;San José;Alajuela;52;20;5,966666667
25/3/2018;Producto 0015;73;3252;Vendedor 004;Puntarenas;Heredia;43;18;5,35
25/3/2018;Producto 0001;49;4590;Vendedor 001;Limón;Alajuela;53;30;2,166666667
25/3/2018;Producto 0020;220;4734;Vendedor 002;Alajuela;Guanacaste;76;38;3,983333333
25/3/2018;Producto 0017;1;4254;Vendedor 001;Guanacaste;San José;63;28;2,5
25/3/2018;Producto 0004;82;3107;Vendedor 004;Guanacaste;Heredia;33;4;3,1
25/3/2018;Producto 0001;235;4590;Vendedor 001;Puntarenas;Guanacaste;31;4;0,8
25/3/2018;Producto 0007;138;3541;Vendedor 003;Limón;Guanacaste;59;24;1,016666667
25/3/2018;Producto 0002;134;1452;Vendedor 005;Heredia;Heredia;63;35;3,116666667
25/3/2018;Producto 0020;141;4734;Vendedor 003;Limón;San José;22;3;4,333333333
25/3/2018;Producto 0018;22;1577;Vendedor 002;Cartago;Guanacaste;48;24;2,1
25/3/2018;Producto 0011;16;2463;Vendedor 003;San José;Guanacaste;45;15;0,416666667
25/3/2018;Producto 0002;50;1452;Vendedor 003;Heredia;Puntarenas;54;21;6,216666667
25/3/2018;Producto 0005;99;4521;Vendedor 005;Limón;San José;40;14;2,283333333
25/3/2018;Producto 0014;7;4655;Vendedor 001;Alajuela;Puntarenas;40;13;3,083333333
25/3/2018;Producto 0019;133;3664;Vendedor 005;Alajuela;Puntarenas;35;12;0,8
25/3/2018;Producto 0008;85;3596;Vendedor 002;Puntarenas;Guanacaste;37;14;5,55
25/3/2018;Producto 0016;147;2128;Vendedor 004;San José;Alajuela;52;23;4,466666667
25/3/2018;Producto 0009;185;2913;Vendedor 002;San José;Guanacaste;32;2;6,9
25/3/2018;Producto 0016;161;2128;Vendedor 005;Puntarenas;Alajuela;42;17;2,116666667
25/3/2018;Producto 0007;23;3541;Vendedor 005;Heredia;San José;52;26;1,366666667
25/3/2018;Producto 0004;149;3107;Vendedor 002;Cartago;Heredia;56;31;2,033333333
25/3/2018;Producto 0017;236;4254;Vendedor 002;Cartago;Guanacaste;37;7;4,666666667
25/3/2018;Producto 0011;241;2463;Vendedor 001;Limón;Heredia;47;27;6,75
25/3/2018;Producto 0016;148;2128;Vendedor 001;Heredia;Guanacaste;65;28;5,05
25/3/2018;Producto 0004;235;3107;Vendedor 005;Guanacaste;Guanacaste;49;15;3,916666667
25/3/2018;Producto 0002;124;1452;Vendedor 005;Guanacaste;Cartago;48;12;2,75
25/3/2018;Producto 0001;193;4590;Vendedor 001;Heredia;Limón;50;17;4,466666667
25/3/2018;Producto 0005;3;4521;Vendedor 003;Alajuela;San José;42;2;4,4
25/3/2018;Producto 0020;227;4734;Vendedor 001;San José;Cartago;56;27;1,866666667
25/3/2018;Producto 0020;206;4734;Vendedor 001;Heredia;Puntarenas;69;34;5,366666667
25/3/2018;Producto 0010;21;1381;Vendedor 005;Guanacaste;Alajuela;33;7;1,5
25/3/2018;Producto 0007;129;3541;Vendedor 005;Heredia;Alajuela;58;19;1,1
25/3/2018;Producto 0007;241;3541;Vendedor 005;Alajuela;Alajuela;36;6;3,25
25/3/2018;Producto 0016;58;2128;Vendedor 004;Guanacaste;Heredia;53;35;5,3
25/3/2018;Producto 0018;84;1577;Vendedor 002;Puntarenas;Limón;42;19;4,666666667
25/3/2018;Producto 0014;187;4655;Vendedor 004;Alajuela;Guanacaste;29;5;3,383333333
25/3/2018;Producto 0003;78;4702;Vendedor 005;Limón;San José;30;1;4,566666667
25/3/2018;Producto 0019;39;3664;Vendedor 001;Limón;San José;59;18;3,483333333
25/3/2018;Producto 0014;242;4655;Vendedor 005;Cartago;Guanacaste;47;15;5,016666667
26/3/2018;Producto 0006;193;1839;Vendedor 002;San José;Alajuela;61;20;4,233333333
